taxon_name	MID26	MID27	MID28	MID29	MID30	MID32	MID33	MID34	MID35	MID36	MID37	MID38	MID39	MID40	MID41	MID42	MID43
FJ365559	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EU462338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806268	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ138766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU764997	48	0	0	0	0	0	0	0	0	0	0	65	15	0	0	0	0
DQ808850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807794	4	0	6	0	0	0	0	0	0	0	0	1	0	0	4	0	0
EU509792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807790	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807792	22	0	48	3	0	0	29	0	0	0	0	9	0	1	0	0	0
DQ808859	95	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DQ795195	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EU467693	9	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ796872	17	33	7	4	0	0	0	0	0	0	0	12	6	0	18	0	0
DQ795704	0	0	2	1	0	0	0	0	3	1	0	0	0	0	9	0	0
DQ795254	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AM278590	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ367976	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU790199	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
DQ799618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799611	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
GQ133790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
CU466602	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DQ810066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797154	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ762935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793824	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0
JF824799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ508637	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
EU465696	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
EU772687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU844260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU772895	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
FJ370268	17	3	6	2	2	8	0	0	31	2	0	3	0	0	38684	8	0
EU772991	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850487	204	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0
DQ796796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ757038	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
FJ368697	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ362655	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EF511159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797014	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ366301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362651	4	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0
EU507278	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FJ366571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU772359	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ369620	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
JN173082	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU762353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807131	0	0	2	0	0	8	0	0	5	1	0	0	0	0	1059	1	0
HQ761577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ761571	61	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ798708	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU458476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824259	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DQ802764	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805304	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
HQ789284	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FJ365060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850404	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EU462802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ947528	0	0	0	0	0	0	0	0	0	0	0	0	0	1	224	2	0
AF371818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809228	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ371808	13	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
FJ365262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ978652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU469472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF371814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803963	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
HQ751940	4	541	0	699	2	0	1	0	944	578	0	4	0	0	0	0	0
EU776718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU465745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802781	0	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	0
FJ558197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
EU507673	0	21	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ824252	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EF445181	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823971	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ823977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
DQ804578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796651	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
DQ796654	9	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
HQ761636	0	3	9	0	0	0	2	0	71	101	0	7	9	2	0	0	0
DQ809818	13	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ808652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
EU775504	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DQ796493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803563	0	0	0	1	0	0	0	0	3	3	0	0	0	0	0	0	0
AB006125	26	0	0	6	3	21	8	0	24	0	0	21	444	6	0	0	0
DQ800188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ983115	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0
AY989947	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DQ797836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ558312	0	0	0	0	6	0	7	0	2	9	0	0	9	9	9	2	0
GQ492628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ370232	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ805717	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FP929060	204	0	0	0	0	0	0	0	0	0	0	622	470	2	9	0	0
EF406682	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
DQ803897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU764516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805921	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GU145273	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
AY880043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775643	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
EU503555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825232	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
EU453332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824326	9	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ871738	74	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
DQ803787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ327276	0	121	7	1	3	0	0	0	68	2	182	1	0	0	27	1	0
DQ798568	9	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
DQ797630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776518	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803789	4	0	0	0	0	0	0	0	3	0	0	1	6	0	4	0	0
DQ794767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB574480	0	0	0	0	2	0	0	0	55	0	0	0	0	0	0	0	0
DQ824329	13	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0
DQ794768	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
EU767248	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN084207	0	0	0	0	0	83	0	0	0	0	0	0	0	0	45	1	0
GQ492079	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0
EF203955	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493302	3312	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0
DQ807572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803640	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ492256	0	0	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0
DQ325997	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18	0	0
EU764777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU764208	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU459789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU531873	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
DQ800048	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825121	4	0	0	0	0	5	0	0	0	2	0	0	0	0	4	0	0
EU509786	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AY916240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU358695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN563347	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ792125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF025221	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AY895194	4	1145	2281	163	1562	0	0	0	82	1	4	0	0	0	0	0	0
EU475401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808214	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ789890	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DQ823993	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
DQ804783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ765610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805250	611	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0
FJ509217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809036	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809032	13	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ327169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ894608	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DQ808523	4	0	0	0	0	0	0	0	0	0	0	6	15	0	0	0	0
HQ764906	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
DQ798157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM183103	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768353	43	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0
DQ455895	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799796	0	0	0	2	0	0	0	0	2	4	0	0	3	0	0	0	0
EU771945	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ448821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
HQ787905	4	3	33	4	2	0	0	0	25	277	1	1	340	17	0	0	0
FJ507854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ557405	0	3	0	0	0	0	1	0	0	0	0	3	0	0	22	3	0
HQ749069	0	0	0	0	0	0	0	0	525	0	0	1	0	0	0	0	0
EF098235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EU472567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798942	9	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
DQ801172	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF025273	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
DQ806675	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
DQ794396	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0
BAAX01002886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
DQ795369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU506864	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ794428	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ558090	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DQ809323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768098	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DQ804815	0	0	4	0	3	0	0	0	6	3	0	3	0	0	0	0	0
DQ804812	178	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
GQ493125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ368873	9	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0
EU775648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU467261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU663601	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU459672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ370235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ369666	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EU777481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU778931	0	0	0	0	0	5	0	0	14	0	0	0	0	0	40	0	0
EU778932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU777482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798089	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ057421	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
GQ897892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU467517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800415	0	0	6	0	2	0	0	0	2	5	0	0	0	0	0	0	0
DQ805670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806786	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
FJ504989	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776992	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
DQ797207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807676	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	8	0
DQ326887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU461738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798889	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EU474222	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DQ799574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ057400	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0
EU766443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794241	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ071475	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0
HQ759410	30	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793851	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ071473	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801576	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794711	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	1	0
DQ805783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801575	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801570	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ810018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU939405	0	0	0	2	2	0	0	0	3	4	0	10051	81	1	0	0	0
DQ801209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795607	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ807306	13	0	2	0	0	0	0	0	0	0	0	4	23	0	4	0	0
DQ801200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801201	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799592	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DQ806251	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
EU772169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803781	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ801206	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
DQ796451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB092693	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0
HQ764995	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0
EU842956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU456053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
AF385517	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
FJ370302	0	0	0	0	0	0	0	0	0	0	0	10	52	2	4	0	0
ADFR01000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY916330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU462328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ448326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824320	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796860	0	0	0	0	0	8	0	0	0	0	0	0	0	0	139	0	0
EU767882	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ790022	69	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ805274	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
DQ795260	4	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0
DQ795266	4	9	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0
DQ809462	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ118100	0	3	0	0	0	0	0	0	2	3	0	4	0	0	0	0	0
FJ367636	0	0	2	0	0	0	0	0	0	0	0	0	0	0	287	0	0
DQ798975	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
AF371831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768074	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0
DQ807412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ326950	0	0	0	0	14	0	1	0	2	1	0	0	0	0	0	0	0
DQ823683	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ759446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793631	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0
DQ804738	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU763611	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ562154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794105	26	0	0	3	2	0	0	0	138	0	0	18	195	0	94	17	0
FJ368653	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ326550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY916339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU767505	20915	9866	9084	2155	20004	11	1	1	0	2	43	0	3	1	4	5	0
DQ795289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807235	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ807234	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DQ796267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU461213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU766054	17	0	0	0	0	51	0	0	0	0	0	0	0	0	9	0	0
DQ441353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ326792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804323	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ449212	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ326300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ338720	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GQ338727	490	0	2	0	0	238	14	0	0	3	0	76	160	13	4	0	0
DQ810030	13	0	17	3	0	0	0	0	0	0	0	10	0	0	4	27	0
HM355667	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU778614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793705	4	0	0	0	0	75	0	0	231	0	0	248	2215	0	0	0	0
HQ759566	299	3	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0
DQ806009	74	0	0	0	0	13	0	0	497	3	0	4	38	2	0	0	0
GQ159537	4	0	0	0	0	3	0	0	3	0	0	1	0	0	3810	1	0
DQ795458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ175436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ790773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
